term_str,n,pos_max,pos_group,df,dfidf
humans,2,NNS,NN,1,9.164906926675688
flaws,2,NNS,NN,1,9.164906926675688
31,2,CD,CD,2,16.329813853351375
elementarily,2,JJ,JJ,1,9.164906926675688
sunt,2,NN,NN,1,9.164906926675688
ethnology,2,NN,NN,1,9.164906926675688
holly,2,RB,RB,2,16.329813853351375
anterior,2,JJ,JJ,2,16.329813853351375
burglar,2,NN,NN,2,16.329813853351375
eyelid,2,NN,NN,2,16.329813853351375
pyrotechnic,2,JJ,JJ,2,16.329813853351375
indistinguishably,2,RB,RB,2,16.329813853351375
abstruse,2,NN,NN,2,16.329813853351375
acclimatize,2,VB,VB,2,16.329813853351375
bower,2,NN,NN,2,16.329813853351375
sowed,2,VBD,VB,2,16.329813853351375
echinodermes,2,NN,NN,1,9.164906926675688
notre,2,NNP,NN,2,16.329813853351375
dwarfish,2,VB,VB,1,9.164906926675688
whisker,2,NN,NN,2,16.329813853351375
pancras,2,NNP,NN,2,16.329813853351375
receipts,2,NN,NN,2,16.329813853351375
loaders,2,NN,NN,2,16.329813853351375
unbend,2,VB,VB,1,9.164906926675688
lugs,2,NN,NN,2,16.329813853351375
juniper,2,NN,NN,2,16.329813853351375
louvain,2,NNP,NN,1,9.164906926675688
relay,2,NN,NN,1,9.164906926675688
ogilvys,2,NNP,NN,2,16.329813853351375
ici,2,VBZ,VB,1,9.164906926675688
sucurijus,2,JJ,JJ,1,9.164906926675688
membranium,2,NN,NN,1,9.164906926675688
comprise,2,VB,VB,2,16.329813853351375
fetish,2,NN,NN,2,16.329813853351375
erudite,2,NN,NN,1,9.164906926675688
425,2,CD,CD,2,16.329813853351375
lance,2,NN,NN,2,16.329813853351375
enamelled,2,NN,NN,2,16.329813853351375
tramples,2,VBZ,VB,1,9.164906926675688
nomad,2,NN,NN,2,16.329813853351375
hangman,2,NN,NN,2,16.329813853351375
aerostatic,2,JJ,JJ,2,16.329813853351375
papaw,2,NN,NN,2,16.329813853351375
prosecute,2,VB,VB,2,16.329813853351375
lobos,2,NNP,NN,1,9.164906926675688
tut,2,NN,NN,1,9.164906926675688
fenestration,2,NN,NN,2,16.329813853351375
instigated,2,VBN,VB,2,16.329813853351375
tilling,2,NN,NN,1,9.164906926675688
modernised,2,JJ,JJ,1,9.164906926675688
annihilating,2,VBG,VB,2,16.329813853351375
displacing,2,NN,NN,2,16.329813853351375
1715,2,CD,CD,1,9.164906926675688
doubter,2,NN,NN,2,16.329813853351375
resourcefulness,2,VB,VB,1,9.164906926675688
omniums,2,NNP,NN,1,9.164906926675688
shamefacedly,2,RB,RB,1,9.164906926675688
jowett,2,NNP,NN,1,9.164906926675688
steads,2,NNP,NN,1,9.164906926675688
recommending,2,VBG,VB,2,16.329813853351375
meister,2,NNP,NN,1,9.164906926675688
reveries,2,NN,NN,2,16.329813853351375
exalt,2,VBP,VB,1,9.164906926675688
aristocracies,2,JJ,JJ,1,9.164906926675688
zuiderzeeland,2,NNP,NN,1,9.164906926675688
omar,2,NNP,NN,2,16.329813853351375
swirled,2,VBD,VB,1,9.164906926675688
insolvent,2,JJ,JJ,1,9.164906926675688
meats,2,NN,NN,2,16.329813853351375
democrat,2,NN,NN,2,16.329813853351375
unrepresentative,2,JJ,JJ,1,9.164906926675688
thrusts,2,VBZ,VB,1,9.164906926675688
eased,2,VBN,VB,2,16.329813853351375
jahuma,2,NNP,NN,1,9.164906926675688
harp,2,NN,NN,2,16.329813853351375
sweetheart,2,NN,NN,1,9.164906926675688
fecunditatis,2,NNP,NN,1,9.164906926675688
injustices,2,NN,NN,1,9.164906926675688
benedictine,2,NNP,NN,1,9.164906926675688
swirls,2,NN,NN,1,9.164906926675688
canonicals,2,NN,NN,2,16.329813853351375
discretions,2,NN,NN,1,9.164906926675688
refiners,2,NN,NN,1,9.164906926675688
herb,2,NN,NN,2,16.329813853351375
cipos,2,NN,NN,1,9.164906926675688
kilns,2,NN,NN,2,16.329813853351375
stalled,2,VBN,VB,1,9.164906926675688
depredators,2,NNS,NN,2,16.329813853351375
uprising,2,NN,NN,2,16.329813853351375
costumiers,2,NN,NN,1,9.164906926675688
wringing,2,VBG,VB,2,16.329813853351375
cheyne,2,NNP,NN,2,16.329813853351375
widest,2,JJS,JJ,2,16.329813853351375
diagnosis,2,NN,NN,2,16.329813853351375
scudded,2,VBD,VB,2,16.329813853351375
hits,2,VBZ,VB,2,16.329813853351375
anabaptists,2,NNP,NN,1,9.164906926675688
inundate,2,VB,VB,2,16.329813853351375
trove,2,NN,NN,1,9.164906926675688
lukewarm,2,NN,NN,2,16.329813853351375
pianotist,2,NNP,NN,1,9.164906926675688
leisureliness,2,NN,NN,1,9.164906926675688
skye,2,NNP,NN,2,16.329813853351375
girlish,2,JJ,JJ,2,16.329813853351375
ballads,2,NN,NN,2,16.329813853351375
quietest,2,JJS,JJ,2,16.329813853351375
bergerac,2,NNP,NN,2,16.329813853351375
enlightenment,2,NN,NN,2,16.329813853351375
proposing,2,VBG,VB,2,16.329813853351375
anthropometric,2,JJ,JJ,1,9.164906926675688
bulldog,2,NN,NN,2,16.329813853351375
deals,2,VBZ,VB,1,9.164906926675688
parrott,2,NNP,NN,2,16.329813853351375
librations,2,NN,NN,1,9.164906926675688
applicability,2,NN,NN,1,9.164906926675688
exports,2,NNS,NN,1,9.164906926675688
inwardno,2,JJ,JJ,1,9.164906926675688
elevators,2,VBP,VB,2,16.329813853351375
viz,2,NN,NN,2,16.329813853351375
winterfelds,2,NNP,NN,2,16.329813853351375
batulcars,2,NNP,NN,2,16.329813853351375
prof,2,NNP,NN,1,9.164906926675688
brooked,2,VBD,VB,2,16.329813853351375
shoeless,2,NN,NN,2,16.329813853351375
namby,2,JJ,JJ,1,9.164906926675688
mitbringen,2,VB,VB,1,9.164906926675688
secretiveness,2,NN,NN,2,16.329813853351375
unnavigable,2,JJ,JJ,2,16.329813853351375
wewe,2,NNP,NN,1,9.164906926675688
stepsto,2,NN,NN,1,9.164906926675688
porte,2,NN,NN,2,16.329813853351375
breastplates,2,NN,NN,2,16.329813853351375
unchangeable,2,JJ,JJ,2,16.329813853351375
deadens,2,VBZ,VB,1,9.164906926675688
binnacle,2,NN,NN,2,16.329813853351375
17000,2,CD,CD,2,16.329813853351375
irked,2,VBD,VB,1,9.164906926675688
organizing,2,VBG,VB,2,16.329813853351375
tariffed,2,VBN,VB,1,9.164906926675688
cited,2,VBD,VB,2,16.329813853351375
frelsers,2,NNP,NN,2,16.329813853351375
1955,2,CD,CD,1,9.164906926675688
preludes,2,VBZ,VB,1,9.164906926675688
mein,2,VB,VB,2,16.329813853351375
studding,2,VBG,VB,2,16.329813853351375
adorn,2,VB,VB,2,16.329813853351375
infantile,2,JJ,JJ,1,9.164906926675688
retake,2,VB,VB,2,16.329813853351375
tokio,2,NNP,NN,1,9.164906926675688
maternity,2,NN,NN,2,16.329813853351375
ferociously,2,RB,RB,2,16.329813853351375
financing,2,NN,NN,2,16.329813853351375
disqualifying,2,VBG,VB,1,9.164906926675688
symbolical,2,JJ,JJ,2,16.329813853351375
branched,2,VBD,VB,2,16.329813853351375
relegated,2,VBD,VB,2,16.329813853351375
escarpment,2,NN,NN,2,16.329813853351375
og,2,NN,NN,2,16.329813853351375
bathos,2,NNP,NN,1,9.164906926675688
baffles,2,VBZ,VB,2,16.329813853351375
baazness,2,NN,NN,1,9.164906926675688
treacle,2,NN,NN,1,9.164906926675688
quignon,2,NNP,NN,1,9.164906926675688
executive,2,NN,NN,1,9.164906926675688
easiest,2,JJS,JJ,2,16.329813853351375
marries,2,VBZ,VB,2,16.329813853351375
feebleness,2,NN,NN,2,16.329813853351375
shirked,2,VBD,VB,2,16.329813853351375
stimulations,2,NNS,NN,1,9.164906926675688
dehumanised,2,VBD,VB,1,9.164906926675688
2513,2,CD,CD,1,9.164906926675688
remedied,2,VBN,VB,2,16.329813853351375
englishmans,2,NNP,NN,2,16.329813853351375
manuscripts,2,NN,NN,2,16.329813853351375
masted,2,VB,VB,2,16.329813853351375
throttle,2,JJ,JJ,1,9.164906926675688
middlesex,2,NNP,NN,2,16.329813853351375
profane,2,VB,VB,2,16.329813853351375
brightnesses,2,NNS,NN,1,9.164906926675688
senile,2,NN,NN,1,9.164906926675688
dan,2,NNP,NN,1,9.164906926675688
lemurs,2,NNS,NN,2,16.329813853351375
showered,2,VBD,VB,2,16.329813853351375
dieand,2,VBP,VB,1,9.164906926675688
unpressed,2,JJ,JJ,1,9.164906926675688
tenoring,2,NN,NN,1,9.164906926675688
executions,2,NNS,NN,2,16.329813853351375
steadfastness,2,NN,NN,1,9.164906926675688
fishers,2,NNS,NN,2,16.329813853351375
abounds,2,VBZ,VB,1,9.164906926675688
besprinkled,2,VBN,VB,2,16.329813853351375
flavored,2,VBN,VB,2,16.329813853351375
naiad,2,JJ,JJ,1,9.164906926675688
directory,2,NNP,NN,2,16.329813853351375
detecting,2,VBG,VB,2,16.329813853351375
drury,2,NNP,NN,1,9.164906926675688
companionable,2,JJ,JJ,1,9.164906926675688
characterised,2,VBN,VB,2,16.329813853351375
basketwork,2,NN,NN,1,9.164906926675688
assessment,2,NN,NN,1,9.164906926675688
crony,2,NN,NN,2,16.329813853351375
beke,2,NNP,NN,2,16.329813853351375
mordecai,2,NNP,NN,2,16.329813853351375
casualty,2,NN,NN,2,16.329813853351375
hastigt,2,NN,NN,1,9.164906926675688
approving,2,VBG,VB,2,16.329813853351375
objectively,2,RB,RB,1,9.164906926675688
syllogism,2,NN,NN,1,9.164906926675688
coupons,2,NNS,NN,1,9.164906926675688
buntings,2,NNP,NN,1,9.164906926675688
bumpers,2,NNP,NN,1,9.164906926675688
beens,2,NN,NN,1,9.164906926675688
azores,2,NNP,NN,2,16.329813853351375
stilton,2,NNP,NN,1,9.164906926675688
viewpoints,2,NN,NN,1,9.164906926675688
chirrrrrrup,2,VB,VB,1,9.164906926675688
sowing,2,VBG,VB,2,16.329813853351375
outang,2,NN,NN,1,9.164906926675688
sarmatia,2,NN,NN,1,9.164906926675688
polygon,2,NN,NN,2,16.329813853351375
semoy,2,NNP,NN,1,9.164906926675688
ma,2,NN,NN,2,16.329813853351375
predominatingly,2,RB,RB,1,9.164906926675688
unserviceable,2,JJ,JJ,1,9.164906926675688
elusively,2,RB,RB,2,16.329813853351375
storing,2,VBG,VB,2,16.329813853351375
nominated,2,VBN,VB,2,16.329813853351375
cloisters,2,NN,NN,2,16.329813853351375
devilry,2,NN,NN,1,9.164906926675688
resonant,2,NN,NN,2,16.329813853351375
practiced,2,JJ,JJ,2,16.329813853351375
sneering,2,VBG,VB,2,16.329813853351375
wired,2,VBD,VB,2,16.329813853351375
concentrations,2,NNS,NN,1,9.164906926675688
brownies,2,NN,NN,2,16.329813853351375
favorites,2,NNS,NN,1,9.164906926675688
abstainer,2,NN,NN,2,16.329813853351375
imperilled,2,JJ,JJ,1,9.164906926675688
bided,2,VBD,VB,2,16.329813853351375
irreconcilably,2,RB,RB,1,9.164906926675688
rpl,2,NN,NN,1,9.164906926675688
tarnish,2,VB,VB,1,9.164906926675688
ironmongery,2,NN,NN,2,16.329813853351375
parasols,2,NN,NN,2,16.329813853351375
disinfected,2,VBD,VB,1,9.164906926675688
beefsteaks,2,NN,NN,2,16.329813853351375
ordination,2,NN,NN,1,9.164906926675688
accustoming,2,VBG,VB,2,16.329813853351375
womenhe,2,JJ,JJ,1,9.164906926675688
respirable,2,JJ,JJ,2,16.329813853351375
amaze,2,VB,VB,2,16.329813853351375
kapelbrucke,2,NNP,NN,1,9.164906926675688
acquirement,2,NN,NN,2,16.329813853351375
sessile,2,JJ,JJ,1,9.164906926675688
cantankerous,2,JJ,JJ,2,16.329813853351375
pitcher,2,JJ,JJ,1,9.164906926675688
pursues,2,VBZ,VB,1,9.164906926675688
backcloth,2,NN,NN,1,9.164906926675688
hogberrys,2,NNP,NN,1,9.164906926675688
italians,2,NNPS,NN,2,16.329813853351375
lettre,2,NNP,NN,1,9.164906926675688
relighted,2,VBD,VB,2,16.329813853351375
cataloguing,2,NN,NN,1,9.164906926675688
wayfarer,2,NN,NN,1,9.164906926675688
ads,2,NN,NN,2,16.329813853351375
tête,2,NN,NN,1,9.164906926675688
celery,2,NN,NN,1,9.164906926675688
stack,2,NN,NN,2,16.329813853351375
outwit,2,VB,VB,1,9.164906926675688
precepts,2,NNS,NN,2,16.329813853351375
ephemeris,2,NN,NN,2,16.329813853351375
featured,2,NN,NN,2,16.329813853351375
overthrowing,2,NN,NN,2,16.329813853351375
besiegers,2,NN,NN,2,16.329813853351375
ablest,2,JJS,JJ,1,9.164906926675688
teachings,2,NNS,NN,2,16.329813853351375
uncut,2,NN,NN,2,16.329813853351375
overriding,2,VBG,VB,1,9.164906926675688
broods,2,VBZ,VB,1,9.164906926675688
fellahs,2,NN,NN,1,9.164906926675688
tootoo,2,JJ,JJ,1,9.164906926675688
eastwardly,2,VB,VB,2,16.329813853351375
worthier,2,JJR,JJ,1,9.164906926675688
stinks,2,NNS,NN,1,9.164906926675688
nostalgia,2,PDT,PD,2,16.329813853351375
weedgrown,2,VBN,VB,1,9.164906926675688
parsonstown,2,NNP,NN,2,16.329813853351375
aitches,2,JJ,JJ,2,16.329813853351375
hearsay,2,NN,NN,2,16.329813853351375
leadand,2,NN,NN,1,9.164906926675688
accessions,2,NNS,NN,2,16.329813853351375
emption,2,NN,NN,1,9.164906926675688
egregious,2,JJ,JJ,2,16.329813853351375
consecration,2,NN,NN,1,9.164906926675688
punt,2,NN,NN,1,9.164906926675688
sausage,2,NN,NN,2,16.329813853351375
schillers,2,NNP,NN,1,9.164906926675688
whatand,2,VB,VB,2,16.329813853351375
specification,2,NN,NN,2,16.329813853351375
payments,2,NNS,NN,1,9.164906926675688
hades,2,NNP,NN,2,16.329813853351375
insistently,2,RB,RB,2,16.329813853351375
silencing,2,VBG,VB,1,9.164906926675688
communing,2,VBG,VB,1,9.164906926675688
biologically,2,RB,RB,1,9.164906926675688
defends,2,VBZ,VB,2,16.329813853351375
lydekker,2,NNP,NN,1,9.164906926675688
pomposity,2,NN,NN,2,16.329813853351375
xxx,2,NN,NN,1,9.164906926675688
lewdness,2,NN,NN,1,9.164906926675688
anticipates,2,VBZ,VB,1,9.164906926675688
institutional,2,JJ,JJ,1,9.164906926675688
outranges,2,VBZ,VB,1,9.164906926675688
stentorian,2,JJ,JJ,2,16.329813853351375
obliterating,2,VBG,VB,1,9.164906926675688
vacantly,2,RB,RB,2,16.329813853351375
israelite,2,NNP,NN,2,16.329813853351375
sneezing,2,NN,NN,2,16.329813853351375
perspirations,2,NN,NN,2,16.329813853351375
redding,2,VBG,VB,1,9.164906926675688
franciscan,2,NNP,NN,1,9.164906926675688
adscript,2,JJ,JJ,1,9.164906926675688
burg,2,NNP,NN,1,9.164906926675688
wretchs,2,NN,NN,2,16.329813853351375
ama16072ab,2,NNP,NN,1,9.164906926675688
quotas,2,NNS,NN,1,9.164906926675688
mercifully,2,RB,RB,2,16.329813853351375
transcending,2,VBG,VB,2,16.329813853351375
lidless,2,JJ,JJ,2,16.329813853351375
axle,2,NN,NN,2,16.329813853351375
paralytic,2,JJ,JJ,2,16.329813853351375
venturesome,2,JJ,JJ,2,16.329813853351375
garrisons,2,NN,NN,2,16.329813853351375
flattered,2,VBD,VB,2,16.329813853351375
alimony,2,NN,NN,1,9.164906926675688
grosse,2,NNP,NN,1,9.164906926675688
dantons,2,NNP,NN,1,9.164906926675688
11972,2,CD,CD,1,9.164906926675688
glens,2,NN,NN,2,16.329813853351375
averting,2,NN,NN,2,16.329813853351375
inventorsyou,2,JJ,JJ,1,9.164906926675688
forbiddingly,2,VB,VB,2,16.329813853351375
cosmogonies,2,NNS,NN,1,9.164906926675688
laterally,2,RB,RB,2,16.329813853351375
cleanness,2,NN,NN,1,9.164906926675688
1834,2,CD,CD,2,16.329813853351375
fervor,2,NN,NN,2,16.329813853351375
burble,2,VB,VB,1,9.164906926675688
cecropias,2,VB,VB,2,16.329813853351375
immaculate,2,NN,NN,1,9.164906926675688
reverses,2,VBZ,VB,2,16.329813853351375
machinist,2,NN,NN,1,9.164906926675688
broadens,2,VBZ,VB,2,16.329813853351375
supersession,2,NN,NN,1,9.164906926675688
corves,2,VBZ,VB,2,16.329813853351375
umbilical,2,JJ,JJ,1,9.164906926675688
pastimes,2,NN,NN,2,16.329813853351375
glue,2,NNP,NN,1,9.164906926675688
rims,2,NNS,NN,1,9.164906926675688
logogryph,2,NN,NN,2,16.329813853351375
fixities,2,NNS,NN,1,9.164906926675688
menot,2,VB,VB,2,16.329813853351375
mabille,2,NNP,NN,1,9.164906926675688
probity,2,NN,NN,1,9.164906926675688
exhibits,2,VBZ,VB,2,16.329813853351375
newsboys,2,NNS,NN,1,9.164906926675688
pedantically,2,RB,RB,1,9.164906926675688
contused,2,VBN,VB,1,9.164906926675688
voluptuously,2,RB,RB,2,16.329813853351375
brewer,2,NN,NN,2,16.329813853351375
nameless,2,NN,NN,2,16.329813853351375
restate,2,NN,NN,1,9.164906926675688
phonographs,2,NN,NN,1,9.164906926675688
phalanx,2,NN,NN,2,16.329813853351375
arena,2,NN,NN,2,16.329813853351375
weakling,2,NN,NN,1,9.164906926675688
tikopia,2,NNP,NN,1,9.164906926675688
throwers,2,NNS,NN,1,9.164906926675688
hampdens,2,VBZ,VB,1,9.164906926675688
parasitically,2,RB,RB,2,16.329813853351375
intrigues,2,NNP,NN,1,9.164906926675688
slugs,2,VBD,VB,2,16.329813853351375
massiveness,2,NN,NN,2,16.329813853351375
overcharge,2,IN,IN,2,16.329813853351375
toothpick,2,NN,NN,1,9.164906926675688
sanctuary,2,NN,NN,2,16.329813853351375
venue,2,NN,NN,2,16.329813853351375
mowed,2,VBD,VB,2,16.329813853351375
dockyards,2,NNS,NN,2,16.329813853351375
squeamish,2,JJ,JJ,2,16.329813853351375
booked,2,VBD,VB,1,9.164906926675688
rothstock,2,NNP,NN,1,9.164906926675688
preacher,2,NN,NN,2,16.329813853351375
suspending,2,VBG,VB,2,16.329813853351375
takers,2,NN,NN,1,9.164906926675688
screwing,2,VBG,VB,2,16.329813853351375
veinstone,2,NN,NN,1,9.164906926675688
laplace,2,NNP,NN,2,16.329813853351375
economized,2,VBN,VB,2,16.329813853351375
palpably,2,RB,RB,2,16.329813853351375
appealing,2,VBG,VB,2,16.329813853351375
healthiness,2,NN,NN,1,9.164906926675688
anie,2,JJ,JJ,1,9.164906926675688
propitiated,2,VBN,VB,1,9.164906926675688
voce,2,NN,NN,2,16.329813853351375
scud,2,VB,VB,2,16.329813853351375
aerostat,2,NN,NN,2,16.329813853351375
thornton,2,NNP,NN,2,16.329813853351375
gridiron,2,NN,NN,2,16.329813853351375
cranny,2,NN,NN,2,16.329813853351375
husbanding,2,VBG,VB,2,16.329813853351375
edop,2,VB,VB,1,9.164906926675688
hawthorn,2,NN,NN,1,9.164906926675688
licensing,2,NN,NN,1,9.164906926675688
secessionists,2,NNS,NN,1,9.164906926675688
damply,2,NN,NN,1,9.164906926675688
highlanders,2,NNP,NN,1,9.164906926675688
envoy,2,NN,NN,1,9.164906926675688
levant,2,NNP,NN,2,16.329813853351375
gride,2,NN,NN,2,16.329813853351375
upsetting,2,JJ,JJ,2,16.329813853351375
consultants,2,NNS,NN,1,9.164906926675688
thirsted,2,VBN,VB,1,9.164906926675688
1614,2,CD,CD,1,9.164906926675688
provident,2,VB,VB,2,16.329813853351375
writesthe,2,VB,VB,1,9.164906926675688
scripture,2,NNP,NN,2,16.329813853351375
eroticism,2,VB,VB,2,16.329813853351375
mourzouk,2,NNP,NN,2,16.329813853351375
arnaud,2,NNP,NN,2,16.329813853351375
proliferation,2,VB,VB,1,9.164906926675688
exterminated,2,JJ,JJ,2,16.329813853351375
briers,2,NN,NN,2,16.329813853351375
incorporating,2,VBG,VB,1,9.164906926675688
formulated,2,VBD,VB,2,16.329813853351375
cabmens,2,NN,NN,2,16.329813853351375
judas,2,NNP,NN,1,9.164906926675688
dissembled,2,VBD,VB,2,16.329813853351375
intermediation,2,NN,NN,2,16.329813853351375
replaces,2,VBZ,VB,2,16.329813853351375
tentacular,2,JJ,JJ,2,16.329813853351375
bombshell,2,RB,RB,2,16.329813853351375
dqfd,2,NN,NN,1,9.164906926675688
hydroplanes,2,NNS,NN,1,9.164906926675688
sidgwicks,2,NNP,NN,1,9.164906926675688
riviera,2,NNP,NN,1,9.164906926675688
unfaithful,2,JJ,JJ,2,16.329813853351375
engravings,2,NNS,NN,2,16.329813853351375
materialistic,2,JJ,JJ,1,9.164906926675688
koala,2,NN,NN,1,9.164906926675688
dinted,2,JJ,JJ,1,9.164906926675688
inhere,2,RB,RB,1,9.164906926675688
unraveling,2,VBG,VB,2,16.329813853351375
lynching,2,NNP,NN,1,9.164906926675688
balconyand,2,NN,NN,1,9.164906926675688
yah,2,NN,NN,2,16.329813853351375
fletcher,2,NNP,NN,1,9.164906926675688
dreamstuff,2,NN,NN,1,9.164906926675688
tinkle,2,NN,NN,2,16.329813853351375
moretus,2,NN,NN,2,16.329813853351375
biot,2,NNP,NN,1,9.164906926675688
elope,2,VB,VB,1,9.164906926675688
passports,2,NNS,NN,1,9.164906926675688
divans,2,NN,NN,1,9.164906926675688
petaties,2,NNS,NN,1,9.164906926675688
deprecate,2,VB,VB,1,9.164906926675688
cynical,2,NN,NN,2,16.329813853351375
cohen,2,NNP,NN,1,9.164906926675688
iniquity,2,NN,NN,1,9.164906926675688
lavishly,2,RB,RB,2,16.329813853351375
browsing,2,NNS,NN,2,16.329813853351375
beggarly,2,JJ,JJ,2,16.329813853351375
napoleonically,2,NNP,NN,1,9.164906926675688
1940,2,CD,CD,1,9.164906926675688
spanking,2,NN,NN,2,16.329813853351375
dans,2,VBZ,VB,2,16.329813853351375
unpopularity,2,NN,NN,2,16.329813853351375
jan,2,NNP,NN,2,16.329813853351375
schooled,2,JJ,JJ,1,9.164906926675688
matapan,2,NNP,NN,1,9.164906926675688
shriller,2,NN,NN,2,16.329813853351375
scorch,2,VB,VB,2,16.329813853351375
popularly,2,RB,RB,2,16.329813853351375
businessits,2,NN,NN,2,16.329813853351375
rescuers,2,NNS,NN,2,16.329813853351375
replacements,2,NNS,NN,1,9.164906926675688
subjection,2,NN,NN,1,9.164906926675688
nilethe,2,NNP,NN,2,16.329813853351375
underlip,2,NN,NN,2,16.329813853351375
subpoenaed,2,NN,NN,1,9.164906926675688
140000000,2,CD,CD,2,16.329813853351375
braver,2,NN,NN,2,16.329813853351375
awaydown,2,JJ,JJ,1,9.164906926675688
myth,2,NN,NN,2,16.329813853351375
unteachably,2,JJ,JJ,1,9.164906926675688
browed,2,VBD,VB,2,16.329813853351375
comradeship,2,VB,VB,1,9.164906926675688
erlanger,2,NNP,NN,1,9.164906926675688
bottomed,2,VBD,VB,2,16.329813853351375
colonize,2,VB,VB,2,16.329813853351375
scutes,2,NNS,NN,1,9.164906926675688
vexations,2,NNS,NN,2,16.329813853351375
3432513,2,CD,CD,1,9.164906926675688
exonerated,2,VBD,VB,1,9.164906926675688
magnifier,2,NN,NN,1,9.164906926675688
hypocrite,2,NN,NN,2,16.329813853351375
thenthe,2,VB,VB,2,16.329813853351375
bridging,2,VBG,VB,1,9.164906926675688
educability,2,NN,NN,1,9.164906926675688
cutaway,2,NNP,NN,2,16.329813853351375
lure,2,NN,NN,1,9.164906926675688
flute,2,NN,NN,1,9.164906926675688
quaintly,2,RB,RB,2,16.329813853351375
repartees,2,NN,NN,2,16.329813853351375
tinkers,2,NNP,NN,1,9.164906926675688
khandeish,2,NNP,NN,1,9.164906926675688
ie,2,NN,NN,1,9.164906926675688
unmanageably,2,RB,RB,1,9.164906926675688
cucumbers,2,NN,NN,2,16.329813853351375
requite,2,VB,VB,2,16.329813853351375
belloc,2,NNP,NN,1,9.164906926675688
max,2,NNP,NN,1,9.164906926675688
whiled,2,VBD,VB,2,16.329813853351375
gz,2,NN,NN,1,9.164906926675688
busying,2,VBG,VB,2,16.329813853351375
sawed,2,VBD,VB,2,16.329813853351375
pondo,2,NNP,NN,2,16.329813853351375
roubles,2,VBZ,VB,2,16.329813853351375
susquehannas,2,NNP,NN,2,16.329813853351375
hilariously,2,RB,RB,2,16.329813853351375
happenedit,2,NN,NN,2,16.329813853351375
cloisonné,2,NN,NN,1,9.164906926675688
aeon,2,NN,NN,1,9.164906926675688
whereof,2,VBD,VB,2,16.329813853351375
tremenjous,2,NN,NN,1,9.164906926675688
spices,2,VB,VB,2,16.329813853351375
whatthat,2,WP,WP,2,16.329813853351375
fancifully,2,RB,RB,2,16.329813853351375
rebelliously,2,VB,VB,2,16.329813853351375
knolls,2,NN,NN,2,16.329813853351375
instrumental,2,JJ,JJ,2,16.329813853351375
florence,2,NNP,NN,1,9.164906926675688
mortuary,2,NN,NN,2,16.329813853351375
sumptuously,2,RB,RB,2,16.329813853351375
reykir,2,VBD,VB,1,9.164906926675688
impossibly,2,RB,RB,2,16.329813853351375
disruptive,2,JJ,JJ,1,9.164906926675688
mouse,2,NN,NN,1,9.164906926675688
artificer,2,NN,NN,1,9.164906926675688
thingsi,2,NN,NN,2,16.329813853351375
doneat,2,VBN,VB,1,9.164906926675688
untrustworthiness,2,NN,NN,1,9.164906926675688
quotations,2,NNS,NN,2,16.329813853351375
plebeian,2,JJ,JJ,1,9.164906926675688
baked,2,VBN,VB,2,16.329813853351375
maledictions,2,NNS,NN,2,16.329813853351375
showering,2,VBG,VB,2,16.329813853351375
thunderclaps,2,NN,NN,2,16.329813853351375
whitens,2,VBP,VB,1,9.164906926675688
nudity,2,NN,NN,2,16.329813853351375
bottlethe,2,NN,NN,2,16.329813853351375
bushey,2,NNP,NN,2,16.329813853351375
tillingham,2,NNP,NN,1,9.164906926675688
portobello,2,NNP,NN,2,16.329813853351375
hustling,2,NN,NN,1,9.164906926675688
beold,2,VBD,VB,1,9.164906926675688
champions,2,NNS,NN,2,16.329813853351375
longitudes,2,NN,NN,2,16.329813853351375
interposing,2,VBG,VB,2,16.329813853351375
margins,2,NNS,NN,1,9.164906926675688
broaches,2,VBZ,VB,1,9.164906926675688
unhealthiness,2,NN,NN,2,16.329813853351375
foodstuffs,2,NNS,NN,1,9.164906926675688
calorific,2,NN,NN,2,16.329813853351375
demolish,2,VB,VB,2,16.329813853351375
descente,2,VB,VB,1,9.164906926675688
recondite,2,JJ,JJ,2,16.329813853351375
piously,2,RB,RB,1,9.164906926675688
