term_str,n,n_chars,p,i,max_pos,n_pos,cat_pos,stop
grimly,14,6,7.881773399014778e-06,16.953048296734625,RB,3,"{'JJ', 'NN', 'RB'}",0
grimmer,2,7,1.1259676284306826e-06,19.76040321879223,VBP,1,{'VBP'},0
grimness,2,8,1.1259676284306826e-06,19.76040321879223,VB,1,{'VB'},0
grimy,9,5,5.066854327938072e-06,17.59047821734992,NN,3,"{'VBN', 'JJ', 'NN'}",0
grin,9,4,5.066854327938072e-06,17.59047821734992,NN,2,"{'VB', 'NN'}",0
grind,4,5,2.251935256861365e-06,18.76040321879223,NN,3,"{'VBP', 'VB', 'NN'}",0
grinder,2,7,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
grinders,2,8,1.1259676284306826e-06,19.76040321879223,VB,2,"{'VB', 'JJ'}",0
grinding,9,8,5.066854327938072e-06,17.59047821734992,VBG,2,"{'VBG', 'NN'}",0
grindstone,2,10,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
grinned,2,7,1.1259676284306826e-06,19.76040321879223,VBD,1,{'VBD'},0
grinnell,1,8,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
grinning,6,8,3.3779028852920477e-06,18.175440718071073,VBG,1,{'VBG'},0
grip,56,4,3.152709359605911e-05,14.953048296734625,NN,6,"{'VB', 'NN', 'VBD', 'VBZ', 'VBP', 'NNP'}",0
gripe,1,5,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
grippe,1,6,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
gripped,61,7,3.434201266713582e-05,14.829665881229344,VBD,7,"{'VB', 'NN', 'VBD', 'VBN', 'VBZ', 'VBP', 'JJ'}",0
gripping,24,8,1.3511611541168191e-05,16.175440718071073,VBG,3,"{'VBG', 'VB', 'NN'}",0
grips,4,5,2.251935256861365e-06,18.76040321879223,VBZ,2,"{'VBZ', 'NNS'}",0
gripthreads,1,11,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
griskins,1,8,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
grisly,4,6,2.251935256861365e-06,18.76040321879223,RB,2,"{'JJ', 'RB'}",0
gristle,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
gristly,1,7,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
grit,6,4,3.3779028852920477e-06,18.175440718071073,NN,2,"{'NN', 'NNP'}",0
gritted,2,7,1.1259676284306826e-06,19.76040321879223,VBD,1,{'VBD'},0
gritty,2,6,1.1259676284306826e-06,19.76040321879223,JJ,1,{'JJ'},0
grizzled,2,8,1.1259676284306826e-06,19.76040321879223,VBD,1,{'VBD'},0
grizzling,2,9,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
grizzly,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
groan,14,5,7.881773399014778e-06,16.953048296734625,NN,2,"{'JJ', 'NN'}",0
groaned,21,7,1.1822660098522168e-05,16.36808579601347,VBD,4,"{'VBP', 'VBN', 'NN', 'VBD'}",0
groaning,14,8,7.881773399014778e-06,16.953048296734625,NN,5,"{'VB', 'NNS', 'NN', 'VBG', 'VBN'}",0
groanings,3,9,1.6889514426460239e-06,19.175440718071073,NNS,1,{'NNS'},0
groans,13,6,7.318789584799437e-06,17.059963500651136,NNS,3,"{'NN', 'VB', 'NNS'}",0
grocer,8,6,4.50387051372273e-06,17.76040321879223,NN,1,{'NN'},0
grocers,14,7,7.881773399014778e-06,16.953048296734625,NN,2,"{'JJ', 'NN'}",0
grocery,5,7,2.8149190710767066e-06,18.43847512390487,NN,1,{'NN'},0
grog,2,4,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
groin,2,5,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
groom,1,5,5.629838142153413e-07,20.76040321879223,VB,1,{'VB'},0
groomed,1,7,5.629838142153413e-07,20.76040321879223,VBN,1,{'VBN'},0
groove,11,6,6.192821956368755e-06,17.30097160015493,NN,1,{'NN'},0
grooved,2,7,1.1259676284306826e-06,19.76040321879223,VBN,2,"{'VBN', 'JJ'}",0
grooves,6,7,3.3779028852920477e-06,18.175440718071073,NN,3,"{'NNS', 'NN', 'NNP'}",0
grope,2,5,1.1259676284306826e-06,19.76040321879223,VB,1,{'VB'},0
groped,5,6,2.8149190710767066e-06,18.43847512390487,VBD,2,"{'VBN', 'VBD'}",0
groping,9,7,5.066854327938072e-06,17.59047821734992,VBG,2,"{'VBG', 'NN'}",0
gross,26,5,1.4637579169598874e-05,16.059963500651136,JJ,2,"{'JJ', 'NN'}",0
grosse,2,6,1.1259676284306826e-06,19.76040321879223,NNP,1,{'NNP'},0
grosses,4,7,2.251935256861365e-06,18.76040321879223,NNS,2,"{'NN', 'NNS'}",0
grossly,7,7,3.940886699507389e-06,17.953048296734625,RB,1,{'RB'},0
grossness,4,9,2.251935256861365e-06,18.76040321879223,NN,1,{'NN'},0
grosvenor,1,9,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
grotesque,59,9,3.3216045038705135e-05,14.877760169430388,NN,6,"{'NNS', 'NN', 'RB', 'VBZ', 'JJ', 'NNP'}",0
grotesquely,7,11,3.940886699507389e-06,17.953048296734625,RB,2,"{'JJ', 'RB'}",0
grotesqueness,1,13,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
grotesques,1,10,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
grotto,39,6,2.195636875439831e-05,15.475000999929982,NN,2,"{'NN', 'NNP'}",0
grottoes,3,8,1.6889514426460239e-06,19.175440718071073,NNS,2,"{'NN', 'NNS'}",0
grottos,2,7,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
ground,530,6,0.0002983814215341309,11.710554669341668,NN,8,"{'VB', 'NN', 'NNS', 'VBP', 'PDT', 'VBN', 'JJ', 'NNP'}",0
groundbut,1,9,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
grounded,15,8,8.444757213230119e-06,16.85351262318371,VBN,6,"{'VB', 'NN', 'VBD', 'VBP', 'VBN', 'JJ'}",0
groundfour,1,10,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
grounding,8,9,4.50387051372273e-06,17.76040321879223,NN,3,"{'VBG', 'JJ', 'NN'}",0
groundings,1,10,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
groundless,5,10,2.8149190710767066e-06,18.43847512390487,NN,3,"{'NN', 'JJ', 'NNS'}",0
groundll,1,8,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
grounds,33,7,1.8578465869106263e-05,15.716009099433776,NNS,5,"{'NN', 'NNS', 'VBD', 'VBZ', 'NNP'}",0
groundthey,1,10,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
groundts,1,8,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
group,173,5,9.739619985925405e-05,13.325774991155505,NN,4,"{'VBZ', 'VBD', 'NN', 'NNP'}",0
grouped,23,7,1.294862772695285e-05,16.23684126273522,VBD,5,"{'NNS', 'VBD', 'FW', 'VBN', 'JJ'}",0
grouping,10,8,5.629838142153413e-06,17.43847512390487,NN,2,"{'VBG', 'NN'}",0
groupings,8,9,4.50387051372273e-06,17.76040321879223,NN,2,"{'NNS', 'NN'}",0
groups,73,6,4.1097818437719916e-05,14.570578659912213,NNS,3,"{'NN', 'JJ', 'NNS'}",0
groupsone,1,9,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
grouse,19,6,1.0696692470091485e-05,16.512475705348646,NN,3,"{'VBN', 'NN', 'JJ'}",0
grove,46,5,2.58972554539057e-05,15.236841262735217,NNP,2,"{'NN', 'NNP'}",0
grovelled,2,9,1.1259676284306826e-06,19.76040321879223,VBD,1,{'VBD'},0
grovelling,1,10,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
groves,8,6,4.50387051372273e-06,17.76040321879223,NNS,3,"{'NN', 'JJ', 'NNS'}",0
grovethe,1,8,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
grow,83,4,4.672765657987333e-05,14.385363787445305,VB,5,"{'VB', 'NNS', 'NN', 'VBP', 'JJ'}",0
grower,1,6,5.629838142153413e-07,20.76040321879223,JJR,1,{'JJR'},0
growing,169,7,9.514426460239269e-05,13.359523782510045,VBG,5,"{'VB', 'NNS', 'NN', 'VBG', 'JJ'}",0
growl,6,5,3.3779028852920477e-06,18.175440718071073,VB,3,"{'VBP', 'VB', 'NN'}",0
growled,11,7,6.192821956368755e-06,17.30097160015493,VBN,3,"{'VBP', 'VBN', 'VBD'}",0
growling,19,8,1.0696692470091485e-05,16.512475705348646,NN,4,"{'VBG', 'NNS', 'JJ', 'NN'}",0
growlings,1,9,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
growls,6,6,3.3779028852920477e-06,18.175440718071073,NN,1,{'NN'},0
grown,86,5,4.8416608022519355e-05,14.334138464090131,VBN,6,"{'NN', 'VBN', 'VBZ', 'VBP', 'NNP', 'JJ'}",0
grows,34,5,1.9141449683321604e-05,15.67294037754189,VBZ,4,"{'VBZ', 'NN', 'VB', 'NNS'}",0
growth,57,6,3.209007741027445e-05,14.927513204627488,NN,2,"{'JJ', 'NN'}",0
growths,12,7,6.7558057705840954e-06,17.175440718071073,NNS,2,"{'NN', 'NNS'}",0
grub,5,4,2.8149190710767066e-06,18.43847512390487,NN,1,{'NN'},0
grubb,82,5,4.616467276565799e-05,14.402851214174145,NNP,5,"{'VB', 'NN', 'VBP', 'NNP', 'JJ'}",0
grubbing,2,8,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
grubbll,1,7,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
grubbs,2,6,1.1259676284306826e-06,19.76040321879223,NNP,1,{'NNP'},0
grubby,3,6,1.6889514426460239e-06,19.175440718071073,NN,1,{'NN'},0
grudge,13,6,7.318789584799437e-06,17.059963500651136,NN,2,"{'VB', 'NN'}",0
grudges,1,7,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
grudgingly,3,10,1.6889514426460239e-06,19.175440718071073,NNS,2,"{'NN', 'NNS'}",0
gruelling,1,9,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
gruesome,1,8,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
gruff,2,5,1.1259676284306826e-06,19.76040321879223,NN,2,"{'JJ', 'NN'}",0
gruffly,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
gruithuysen,3,11,1.6889514426460239e-06,19.175440718071073,NNP,1,{'NNP'},0
gruithuysens,1,12,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
grumble,3,7,1.6889514426460239e-06,19.175440718071073,VB,3,"{'VBP', 'VB', 'JJ'}",0
grumbled,8,8,4.50387051372273e-06,17.76040321879223,VBD,4,"{'VBZ', 'VBN', 'NNS', 'VBD'}",0
grumbling,3,9,1.6889514426460239e-06,19.175440718071073,NN,2,"{'VBG', 'NN'}",0
grundy,23,6,1.294862772695285e-05,16.23684126273522,NNP,3,"{'JJ', 'NN', 'NNP'}",0
grundys,4,7,2.251935256861365e-06,18.76040321879223,NNP,2,"{'VB', 'NNP'}",0
grundyshes,1,10,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
grunt,9,5,5.066854327938072e-06,17.59047821734992,NN,1,{'NN'},0
grunted,9,7,5.066854327938072e-06,17.59047821734992,VBD,3,"{'VBZ', 'NN', 'VBD'}",0
grunting,4,8,2.251935256861365e-06,18.76040321879223,NN,1,{'NN'},0
gruntings,3,9,1.6889514426460239e-06,19.175440718071073,NN,2,"{'NNS', 'NN'}",0
grunts,1,6,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
gruntulous,1,10,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
gruyère,1,7,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
gsqe,1,4,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
guachara,1,8,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
guadaloupe,2,10,1.1259676284306826e-06,19.76040321879223,NNP,1,{'NNP'},0
guadalupe,2,9,1.1259676284306826e-06,19.76040321879223,NNP,1,{'NNP'},0
guallaga,1,8,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
gualtes,1,7,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
guano,1,5,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
guarana,2,7,1.1259676284306826e-06,19.76040321879223,NN,2,"{'FW', 'NN'}",0
guarantee,4,9,2.251935256861365e-06,18.76040321879223,NN,3,"{'VBP', 'VB', 'NN'}",0
guaranteed,1,10,5.629838142153413e-07,20.76040321879223,VBD,1,{'VBD'},0
guarantees,5,10,2.8149190710767066e-06,18.43847512390487,NNS,2,"{'NN', 'NNS'}",0
guard,78,5,4.391273750879662e-05,14.475000999929982,NN,5,"{'VB', 'NN', 'RB', 'VBP', 'JJ'}",0
guarded,27,7,1.5200562983814215e-05,16.00551571662876,VBN,5,"{'NN', 'VBD', 'VBN', 'VBP', 'JJ'}",0
guardedly,1,9,5.629838142153413e-07,20.76040321879223,RB,1,{'RB'},0
guardian,10,8,5.629838142153413e-06,17.43847512390487,NN,2,"{'JJ', 'NN'}",0
guardians,9,9,5.066854327938072e-06,17.59047821734992,NN,3,"{'NNS', 'NN', 'NNP'}",0
guardianship,1,12,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
guarding,3,8,1.6889514426460239e-06,19.175440718071073,VBG,2,"{'VBG', 'NN'}",0
guards,43,6,2.4208304011259678e-05,15.334138464090131,NNS,4,"{'NN', 'JJ', 'NNS', 'NNP'}",0
guariba,22,7,1.238564391273751e-05,16.30097160015493,NN,1,{'NN'},0
guava,2,5,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
gude,1,4,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
gudgeon,2,7,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
guepars,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
guerilla,3,8,1.6889514426460239e-06,19.175440718071073,NN,2,"{'JJ', 'NN'}",0
guess,50,5,2.8149190710767065e-05,15.116547029017505,VB,5,"{'VB', 'NNS', 'NN', 'VBP', 'JJ'}",0
guessed,28,7,1.5763546798029555e-05,15.953048296734625,VBD,6,"{'VB', 'VBD', 'VBN', 'VBZ', 'VBP', 'JJ'}",0
guessedi,1,8,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
guesses,11,7,6.192821956368755e-06,17.30097160015493,NNS,2,"{'NN', 'NNS'}",0
guessing,8,8,4.50387051372273e-06,17.76040321879223,VBG,3,"{'VBG', 'JJ', 'NN'}",0
guest,34,5,1.9141449683321604e-05,15.67294037754189,NN,2,"{'JJS', 'NN'}",0
guests,32,6,1.801548205489092e-05,15.760403218792229,NN,3,"{'NNS', 'VBP', 'NN'}",0
guestsand,1,9,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
guffaw,1,6,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
guffaws,1,7,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
guiana,1,6,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
guianas,2,7,1.1259676284306826e-06,19.76040321879223,NNP,1,{'NNP'},0
guidance,21,8,1.1822660098522168e-05,16.36808579601347,NN,1,{'NN'},0
guide,173,5,9.739619985925405e-05,13.325774991155505,NN,6,"{'VB', 'NNS', 'NN', 'FW', 'JJ', 'NNP'}",0
guided,42,6,2.3645320197044336e-05,15.36808579601347,VBN,3,"{'VBN', 'NN', 'VBD'}",0
guideless,1,9,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
guides,23,6,1.294862772695285e-05,16.23684126273522,NN,4,"{'NNS', 'VBZ', 'JJ', 'NN'}",0
guiding,27,7,1.5200562983814215e-05,16.00551571662876,VBG,3,"{'VBG', 'NN', 'VBD'}",0
guild,2,5,1.1259676284306826e-06,19.76040321879223,JJ,1,{'JJ'},0
guildford,2,9,1.1259676284306826e-06,19.76040321879223,NNP,1,{'NNP'},0
guilds,5,6,2.8149190710767066e-06,18.43847512390487,NNS,2,"{'NNS', 'NNP'}",0
guileless,1,9,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
guillaume,5,9,2.8149190710767066e-06,18.43847512390487,NNP,1,{'NNP'},0
guillemots,1,10,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
guillon,1,7,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
guilt,3,5,1.6889514426460239e-06,19.175440718071073,NN,1,{'NN'},0
guiltily,5,8,2.8149190710767066e-06,18.43847512390487,RB,2,"{'NN', 'RB'}",0
guiltlessness,1,13,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
guilty,28,6,1.5763546798029555e-05,15.953048296734625,JJ,3,"{'VBP', 'JJ', 'NN'}",0
guinea,7,6,3.940886699507389e-06,17.953048296734625,NNP,2,"{'NN', 'NNP'}",0
guineas,4,7,2.251935256861365e-06,18.76040321879223,NN,2,"{'NNS', 'NN'}",0
guise,2,5,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
guitar,4,6,2.251935256861365e-06,18.76040321879223,NN,1,{'NN'},0
gulf,152,4,8.557353976073188e-05,13.512475705348644,NN,3,"{'NNS', 'NN', 'NNP'}",0
gulfs,22,5,1.238564391273751e-05,16.30097160015493,NN,3,"{'NNS', 'NN', 'RB'}",0
gulfwhich,1,9,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
gull,1,4,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
gullies,1,7,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
gulliver,1,8,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
gullivers,1,9,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
gulls,12,5,6.7558057705840954e-06,17.175440718071073,NNS,2,"{'NN', 'NNS'}",0
gully,13,5,7.318789584799437e-06,17.059963500651136,RB,2,"{'NN', 'RB'}",0
gulp,1,4,5.629838142153413e-07,20.76040321879223,VB,1,{'VB'},0
gulping,1,7,5.629838142153413e-07,20.76040321879223,VBG,1,{'VBG'},0
gum,13,3,7.318789584799437e-06,17.059963500651136,NN,3,"{'NNS', 'NN', 'NNP'}",0
gummy,1,5,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
gums,9,4,5.066854327938072e-06,17.59047821734992,NNS,4,"{'NN', 'JJ', 'NNS', 'NNP'}",0
gun,319,3,0.00017959183673469387,12.44299060502736,NN,4,"{'VBD', 'JJ', 'NN', 'NNP'}",0
gunboat,7,7,3.940886699507389e-06,17.953048296734625,NN,1,{'NN'},0
gunboats,2,8,1.1259676284306826e-06,19.76040321879223,NN,2,"{'NNS', 'NN'}",0
guncotton,2,9,1.1259676284306826e-06,19.76040321879223,VB,2,"{'VB', 'NN'}",0
gunfire,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
gungu,1,5,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
gunlike,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
gunner,2,6,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
gunners,8,7,4.50387051372273e-06,17.76040321879223,NNS,2,"{'NN', 'NNS'}",0
gunnery,10,7,5.629838142153413e-06,17.43847512390487,NN,2,"{'NN', 'NNP'}",0
gunpowder,28,9,1.5763546798029555e-05,15.953048296734625,NN,3,"{'VBZ', 'NN', 'NNP'}",0
gunrack,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
gunroom,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
guns,225,4,0.0001266713581984518,12.946622027575193,NNS,9,"{'VB', 'NN', 'NNS', 'VBP', 'VBD', 'VBN', 'VBZ', 'JJ', 'NNP'}",0
gunshot,10,7,5.629838142153413e-06,17.43847512390487,NN,3,"{'NNS', 'JJ', 'NN'}",0
gunshots,1,8,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
gunwale,6,7,3.3779028852920477e-06,18.175440718071073,NN,2,"{'JJ', 'NN'}",0
gunwise,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
gurgite,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
gurgle,2,6,1.1259676284306826e-06,19.76040321879223,VB,2,"{'VB', 'NN'}",0
gurgled,2,7,1.1259676284306826e-06,19.76040321879223,VBN,2,"{'VBN', 'NN'}",0
gurgling,1,8,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
gurney,1,6,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
gurr,1,4,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
gurupa,1,6,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
gush,1,4,5.629838142153413e-07,20.76040321879223,VB,1,{'VB'},0
gushing,1,7,5.629838142153413e-07,20.76040321879223,VBG,1,{'VBG'},0
gust,25,4,1.4074595355383532e-05,16.116547029017504,NN,2,"{'JJ', 'NN'}",0
gustatory,1,9,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
gustily,2,7,1.1259676284306826e-06,19.76040321879223,RB,2,"{'NN', 'RB'}",0
gusto,3,5,1.6889514426460239e-06,19.175440718071073,NN,1,{'NN'},0
gusts,23,5,1.294862772695285e-05,16.23684126273522,NNS,2,"{'NN', 'NNS'}",0
gusty,7,5,3.940886699507389e-06,17.953048296734625,JJ,2,"{'JJ', 'NN'}",0
gut,1,3,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
gute,1,4,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
guts,1,4,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
gutsch,2,6,1.1259676284306826e-06,19.76040321879223,NNP,1,{'NNP'},0
gutta,9,5,5.066854327938072e-06,17.59047821734992,NN,1,{'NN'},0
gutted,1,6,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
gutter,13,6,7.318789584799437e-06,17.059963500651136,NN,2,"{'JJ', 'NN'}",0
guttered,2,8,1.1259676284306826e-06,19.76040321879223,VBD,1,{'VBD'},0
guttering,3,9,1.6889514426460239e-06,19.175440718071073,NN,2,"{'JJ', 'NN'}",0
gutters,3,7,1.6889514426460239e-06,19.175440718071073,NNS,1,{'NNS'},0
guttersnipe,1,11,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
gutting,1,7,5.629838142153413e-07,20.76040321879223,VBG,1,{'VBG'},0
guttural,4,8,2.251935256861365e-06,18.76040321879223,JJ,1,{'JJ'},0
guys,1,4,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
gymnast,2,7,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
gymnastic,2,9,1.1259676284306826e-06,19.76040321879223,JJ,1,{'JJ'},0
gymnastics,5,10,2.8149190710767066e-06,18.43847512390487,NNS,2,"{'NN', 'NNS'}",0
gymnasts,2,8,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
gymnotus,9,8,5.066854327938072e-06,17.59047821734992,NN,1,{'NN'},0
gymnotuses,2,10,1.1259676284306826e-06,19.76040321879223,NNS,1,{'NNS'},0
gynæceums,1,9,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
gyratory,1,8,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
gyroscope,2,9,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
gyroscopic,6,10,3.3779028852920477e-06,18.175440718071073,NN,1,{'NN'},0
gz,2,2,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
géographie,1,10,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
géographique,1,12,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
h,78,1,4.391273750879662e-05,14.475000999929982,NN,6,"{'JJR', 'NN', 'VBD', 'VBP', 'JJ', 'NNP'}",0
ha,54,2,3.040112596762843e-05,15.00551571662876,NN,6,"{'VB', 'NN', 'VBD', 'VBZ', 'JJ', 'NNP'}",0
haarlem,4,7,2.251935256861365e-06,18.76040321879223,VB,2,"{'VB', 'NNP'}",0
habemusvivisected,1,17,5.629838142153413e-07,20.76040321879223,VBP,1,{'VBP'},0
haberdasher,1,11,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
haberdashery,1,12,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
habiliments,2,11,1.1259676284306826e-06,19.76040321879223,NN,2,"{'NNS', 'NN'}",0
habit,87,5,4.89795918367347e-05,14.317459722943502,NN,3,"{'VB', 'NN', 'NNP'}",0
habitability,3,12,1.6889514426460239e-06,19.175440718071073,NN,1,{'NN'},0
habitable,30,9,1.6889514426460238e-05,15.853512623183711,JJ,5,"{'NN', 'VBD', 'VBZ', 'IN', 'JJ'}",0
habitat,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
habitation,21,10,1.1822660098522168e-05,16.36808579601347,NN,1,{'NN'},0
habitations,10,11,5.629838142153413e-06,17.43847512390487,NNS,2,"{'NN', 'NNS'}",0
habited,1,7,5.629838142153413e-07,20.76040321879223,VBN,1,{'VBN'},0
habitin,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
habits,78,6,4.391273750879662e-05,14.475000999929982,NNS,3,"{'VBZ', 'NN', 'NNS'}",0
habitual,33,8,1.8578465869106263e-05,15.716009099433776,JJ,2,"{'JJ', 'NN'}",0
habitually,8,10,4.50387051372273e-06,17.76040321879223,RB,2,"{'NN', 'RB'}",0
habituated,8,10,4.50387051372273e-06,17.76040321879223,VBN,2,"{'VBN', 'JJ'}",0
hack,2,4,1.1259676284306826e-06,19.76040321879223,NN,2,"{'JJ', 'NN'}",0
hacked,4,6,2.251935256861365e-06,18.76040321879223,VBD,2,"{'VBN', 'VBD'}",0
hacking,2,7,1.1259676284306826e-06,19.76040321879223,NN,2,"{'VBG', 'NN'}",0
hackney,2,7,1.1259676284306826e-06,19.76040321879223,JJ,1,{'JJ'},0
hackneyed,1,9,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
hacks,1,5,5.629838142153413e-07,20.76040321879223,VBZ,1,{'VBZ'},0
had,13286,3,0.007479802955665024,7.062784019713516,VBD,10,"{'VB', 'NN', 'VBD', 'NNS', 'RB', 'VBN', 'VBZ', 'VBP', 'NNP', 'JJ'}",1
hades,2,5,1.1259676284306826e-06,19.76040321879223,NNP,1,{'NNP'},0
hadjaroth,1,9,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
hadji,3,5,1.6889514426460239e-06,19.175440718071073,NNP,1,{'NNP'},0
hadjimessrs,1,11,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
hadjis,3,6,1.6889514426460239e-06,19.175440718071073,NNP,1,{'NNP'},0
hadley,1,6,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
hadmy,1,5,5.629838142153413e-07,20.76040321879223,VBP,1,{'VBP'},0
hadnt,43,5,2.4208304011259678e-05,15.334138464090131,VBP,7,"{'NN', 'VBD', 'NNS', 'RB', 'VBZ', 'VBP', 'NNP'}",0
hadnti,1,6,5.629838142153413e-07,20.76040321879223,VBP,1,{'VBP'},0
hadramaut,1,9,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
hadrian,2,7,1.1259676284306826e-06,19.76040321879223,JJ,1,{'JJ'},0
